root pos x,root pos y,root pos z,root rot x,root rot y,root rot z,root rot w,l_hip_pitch,l_hip_roll,l_thigh,l_calf,l_ankle_pitch,l_ankle_roll,r_hip_pitch,r_hip_roll,r_thigh,r_calf,r_ankle_pitch,r_ankle_roll,waist_yaw,l_shoulder_pitch,l_shoulder_roll,l_upper_arm,l_elbow,l_wrist,r_shoulder_pitch,r_shoulder_roll,r_upper_arm,r_elbow,r_wrist
0.940155,-1.863779,0.447919,0.02997,0.008579,-0.679102,0.733382,-0.52279,0.138516,-0.046253,0.618094,-0.170271,0.0,-0.34031,-0.138584,-0.170375,0.760027,-0.556177,0.0,0.092211,-1.099443,0.171983,-0.217291,-1.9548,-0.036311,-1.118087,0.022214,0.402399,-1.94676,0.323795
0.930422,-1.861329,0.444437,0.02906,0.004344,-0.659725,0.750932,-0.619372,0.169508,0.084206,0.737943,-0.126012,0.0,-0.352503,-0.159732,-0.247965,0.810292,-0.578033,0.0,0.067231,-1.099301,0.178001,-0.195103,-1.9548,-0.01198,-1.10874,-0.013121,0.414823,-1.945733,0.301337
0.91939,-1.859894,0.438801,0.022995,0.002461,-0.640668,0.76747,-0.73421,0.233238,0.193366,0.881697,-0.075369,0.0,-0.367106,-0.167871,-0.31129,0.881215,-0.615854,0.0,0.046665,-1.091226,0.203297,-0.220607,-1.9548,-0.030104,-1.088498,-0.071168,0.427762,-1.954755,0.251243
0.908368,-1.859283,0.432111,0.018144,0.00217,-0.621089,0.783527,-0.854069,0.304759,0.284399,1.020954,-0.00154,0.0,-0.379523,-0.165763,-0.356141,0.943351,-0.651544,0.0,0.020733,-1.071038,0.241958,-0.262082,-1.9548,-0.076138,-1.072606,-0.132686,0.430587,-1.9548,0.230907
0.898138,-1.859758,0.425377,0.014018,0.001214,-0.6126,0.790268,-0.960022,0.394409,0.349968,1.151563,0.089193,0.0,-0.38621,-0.154116,-0.375413,0.989351,-0.69023,0.0,0.017183,-1.03302,0.289848,-0.30441,-1.9548,-0.124718,-1.043814,-0.188875,0.411085,-1.9548,0.229705
0.890282,-1.860467,0.420153,0.012737,-0.000569,-0.611347,0.79126,-1.038875,0.468379,0.396716,1.256515,0.128928,0.0,-0.390003,-0.142783,-0.376757,1.016445,-0.717137,0.0,0.023142,-0.961101,0.347619,-0.321649,-1.9548,-0.145402,-0.997154,-0.236942,0.376909,-1.9548,0.21862
0.884762,-1.860993,0.414775,0.014571,-0.002163,-0.614379,0.788874,-1.131253,0.500989,0.35253,1.373191,0.109785,0.0,-0.406201,-0.138479,-0.364761,1.05471,-0.743016,0.0,0.031817,-0.863383,0.418421,-0.323337,-1.9548,-0.173269,-0.940807,-0.29126,0.352326,-1.9548,0.23523
0.880002,-1.861806,0.411459,0.017426,-0.002266,-0.619799,0.784564,-1.212982,0.547562,0.31739,1.488338,0.048376,0.0,-0.429216,-0.138448,-0.354627,1.093021,-0.764439,0.0,0.043075,-0.718337,0.494677,-0.317771,-1.9548,-0.207614,-0.848164,-0.347667,0.346164,-1.9548,0.267188
0.875768,-1.86333,0.410789,0.02028,0.000417,-0.631298,0.775275,-1.299416,0.628351,0.275916,1.621527,-0.016486,0.0,-0.460162,-0.131758,-0.332043,1.123956,-0.778079,0.0,0.063686,-0.506915,0.583347,-0.292969,-1.9548,-0.233773,-0.709311,-0.403225,0.35286,-1.9548,0.308418
0.87319,-1.864993,0.412615,0.024008,0.004843,-0.643117,0.765376,-1.348467,0.685312,0.256612,1.691719,-0.046789,0.0,-0.476513,-0.11739,-0.312193,1.118736,-0.775895,0.0,0.084582,-0.240649,0.637671,-0.24186,-1.9548,-0.282406,-0.525379,-0.456255,0.369869,-1.9548,0.34972
0.873155,-1.867208,0.415731,0.03057,0.008846,-0.654926,0.755023,-1.353225,0.714331,0.274626,1.707181,-0.056552,0.0,-0.483484,-0.1059,-0.291436,1.089675,-0.760654,0.0,0.111295,0.074239,0.632625,-0.144785,-1.9548,-0.243394,-0.304162,-0.495843,0.361206,-1.9548,0.41933
0.875469,-1.868985,0.41938,0.041413,0.0102,-0.659759,0.750266,-1.307207,0.699778,0.327647,1.660894,-0.050456,0.0,-0.48854,-0.112893,-0.279777,1.052443,-0.738388,0.0,0.114305,0.345988,0.542297,-0.053754,-1.928064,-0.195071,-0.066546,-0.5113,0.30546,-1.9548,0.457648
0.879114,-1.869663,0.424095,0.052548,0.006539,-0.657023,0.752008,-1.202944,0.63004,0.418823,1.533318,-0.019806,0.0,-0.489305,-0.138953,-0.279102,1.019139,-0.713512,0.0,0.080241,0.486726,0.386916,0.02625,-1.793993,-0.305575,0.159038,-0.473171,0.212203,-1.9548,0.463662
0.88246,-1.870098,0.431464,0.060936,-0.004317,-0.64599,0.760897,-1.021832,0.482488,0.5195,1.265501,0.073487,0.0,-0.46978,-0.178933,-0.296437,0.984177,-0.691554,0.0,0.029753,0.582468,0.232409,0.075383,-1.654774,-0.274465,0.2876,-0.352378,0.116687,-1.820988,0.473965
0.884995,-1.870753,0.439207,0.07142,-0.019661,-0.630256,0.772845,-0.825969,0.287046,0.554728,0.920109,0.221021,0.0,-0.450894,-0.2323,-0.315989,0.960711,-0.672595,0.0,-0.031446,0.648269,0.098646,0.134185,-1.590256,-0.203249,0.353262,-0.204598,-0.010109,-1.664544,0.506999
0.887642,-1.873197,0.442381,0.083041,-0.03486,-0.624805,0.775569,-0.646726,0.13551,0.543586,0.679531,0.045374,0.0,-0.435791,-0.271963,-0.306337,0.950737,-0.66911,0.0,-0.058186,0.695202,-0.002512,0.177898,-1.622662,-0.251103,0.4321,-0.078118,-0.164151,-1.632187,0.471188
0.88722,-1.875645,0.44269,0.089192,-0.04628,-0.628225,0.771516,-0.554723,0.075036,0.528889,0.560185,-0.006269,0.0,-0.414597,-0.281879,-0.279309,0.937541,-0.669465,0.0,-0.063187,0.701774,-0.026206,0.236122,-1.681908,-0.307827,0.497289,-0.01299,-0.261705,-1.667476,0.438492
0.88409,-1.876195,0.440197,0.08831,-0.052087,-0.629343,0.770335,-0.572788,0.088785,0.519641,0.607023,0.002058,0.0,-0.397977,-0.272561,-0.266981,0.937003,-0.677757,0.0,-0.070122,0.665159,0.011054,0.264736,-1.725583,-0.279617,0.518291,-0.002163,-0.277969,-1.711,0.442823
0.881314,-1.874855,0.43422,0.082717,-0.052407,-0.624812,0.774611,-0.677683,0.148163,0.488632,0.783606,0.033309,0.0,-0.407489,-0.266411,-0.273901,0.979393,-0.702175,0.0,-0.080751,0.589523,0.083421,0.288676,-1.774513,-0.271558,0.485102,-0.029595,-0.246011,-1.723581,0.411804
0.878689,-1.873154,0.427342,0.074818,-0.051567,-0.616967,0.781726,-0.819793,0.21143,0.434465,0.980366,0.147555,0.0,-0.417212,-0.263357,-0.295059,1.032713,-0.734724,0.0,-0.081825,0.471969,0.174113,0.3061,-1.831866,-0.291239,0.419188,-0.079676,-0.181818,-1.748227,0.422411
0.876487,-1.871219,0.420837,0.06908,-0.050991,-0.613944,0.784666,-0.962468,0.281135,0.392855,1.152239,0.304771,0.0,-0.43259,-0.262106,-0.305626,1.085545,-0.763288,0.0,-0.055981,0.317294,0.240397,0.300854,-1.897907,-0.280595,0.328795,-0.159443,-0.099921,-1.811084,0.40387
0.874475,-1.868766,0.413479,0.064488,-0.048352,-0.619906,0.780525,-1.083656,0.386741,0.391132,1.299506,0.404531,0.0,-0.464417,-0.255769,-0.297644,1.146579,-0.790504,0.0,-0.006795,0.117329,0.269721,0.307307,-1.9548,-0.27123,0.22713,-0.249081,-0.012703,-1.925003,0.388087
0.870766,-1.863603,0.406062,0.060286,-0.044219,-0.635919,0.768126,-1.193467,0.507248,0.356828,1.431379,0.387479,0.0,-0.511043,-0.237724,-0.267848,1.209604,-0.811656,0.0,0.055289,-0.126692,0.285763,0.31199,-1.9548,-0.2234,0.025504,-0.305141,0.088501,-1.9548,0.406814
0.867991,-1.859447,0.3996,0.055199,-0.043581,-0.652722,0.754326,-1.253426,0.594311,0.316499,1.49718,0.371519,0.0,-0.537544,-0.218331,-0.239218,1.249418,-0.822563,0.0,0.101864,-0.345828,0.28953,0.320884,-1.9548,-0.178111,-0.21214,-0.295505,0.157787,-1.9548,0.38566
0.867526,-1.855884,0.394618,0.053334,-0.043643,-0.663647,0.744864,-1.283868,0.634374,0.285703,1.528743,0.360931,0.0,-0.56089,-0.209575,-0.212397,1.279643,-0.82864,0.0,0.115022,-0.543536,0.303883,0.314752,-1.9548,-0.189876,-0.432388,-0.232689,0.193305,-1.9548,0.371991
0.868874,-1.852573,0.391984,0.054527,-0.041894,-0.668041,0.74094,-1.285992,0.626277,0.264193,1.523804,0.332071,0.0,-0.580845,-0.207727,-0.194427,1.295824,-0.830987,0.0,0.112813,-0.702152,0.307043,0.282658,-1.9548,-0.223167,-0.606321,-0.138543,0.190776,-1.9548,0.343432
0.872488,-1.849889,0.392868,0.058504,-0.041218,-0.666898,0.741705,-1.241422,0.573072,0.266961,1.47189,0.314819,0.0,-0.590125,-0.215861,-0.18347,1.291577,-0.826231,0.0,0.103266,-0.808119,0.277738,0.247673,-1.9548,-0.227041,-0.728134,-0.036401,0.167714,-1.9548,0.319466
0.877244,-1.848306,0.397665,0.063544,-0.044281,-0.662094,0.745408,-1.141873,0.476216,0.287445,1.345914,0.328377,0.0,-0.583658,-0.235575,-0.180254,1.267414,-0.812087,0.0,0.089655,-0.852492,0.230704,0.208952,-1.9548,-0.209467,-0.788827,0.050531,0.16483,-1.9548,0.334067
0.883205,-1.848173,0.406459,0.069559,-0.05197,-0.655881,0.749853,-0.983109,0.339195,0.309935,1.124856,0.364312,0.0,-0.558547,-0.266606,-0.180391,1.222136,-0.788128,0.0,0.076775,-0.843236,0.172149,0.158395,-1.9548,-0.188448,-0.803421,0.113646,0.209288,-1.9548,0.339104
0.887556,-1.849995,0.416771,0.074023,-0.06309,-0.650201,0.753511,-0.800898,0.219395,0.300753,0.891504,0.279173,0.0,-0.51829,-0.295047,-0.180463,1.165986,-0.760893,0.0,0.067462,-0.80206,0.118127,0.063612,-1.9548,-0.1459,-0.788283,0.139778,0.313436,-1.9548,0.355083
0.891755,-1.852496,0.423687,0.073588,-0.074934,-0.649676,0.752921,-0.605763,0.142469,0.359225,0.661372,0.099458,0.0,-0.472024,-0.310307,-0.172197,1.116714,-0.73916,0.0,0.062563,-0.765572,0.102996,-0.078818,-1.9548,-0.121646,-0.809321,0.143512,0.461976,-1.899606,0.381597
0.891556,-1.854348,0.428406,0.0658,-0.082358,-0.642496,0.759003,-0.499608,0.109896,0.39457,0.511474,0.114422,0.0,-0.423307,-0.310558,-0.185439,1.077824,-0.723199,0.0,0.035404,-0.71876,0.113048,-0.138854,-1.9548,-0.0371,-0.843749,0.163533,0.403872,-1.880813,0.353704
0.892306,-1.855044,0.428625,0.061224,-0.086893,-0.633058,0.766772,-0.477823,0.091656,0.377669,0.479609,0.121625,0.0,-0.399428,-0.315757,-0.200729,1.071062,-0.720143,0.0,-0.007405,-0.697087,0.136675,-0.154345,-1.9548,-0.052142,-0.832702,0.152155,0.408959,-1.845655,0.335175
0.891889,-1.854673,0.425594,0.056701,-0.085866,-0.615004,0.781781,-0.535336,0.099181,0.34972,0.556657,0.124618,0.0,-0.391113,-0.322556,-0.239985,1.089303,-0.72986,0.0,-0.06335,-0.688806,0.166821,-0.1539,-1.9548,-0.095115,-0.798133,0.114319,0.422254,-1.846583,0.376415
0.890504,-1.854656,0.419782,0.050917,-0.078387,-0.597137,0.796675,-0.679885,0.143771,0.311348,0.748699,0.168252,0.0,-0.396698,-0.320693,-0.286106,1.124912,-0.752768,0.0,-0.103789,-0.669961,0.207829,-0.177026,-1.9548,-0.206554,-0.739504,0.06027,0.39526,-1.890965,0.394534
0.889331,-1.85456,0.413089,0.048932,-0.06714,-0.589021,0.803836,-0.892462,0.231253,0.328098,1.005836,0.291866,0.0,-0.43123,-0.317353,-0.307988,1.178513,-0.780717,0.0,-0.105551,-0.647956,0.248756,-0.231257,-1.9548,-0.394806,-0.651178,-0.028336,0.331604,-1.9548,0.373717
0.887214,-1.854345,0.406436,0.046364,-0.055981,-0.586467,0.806705,-1.079495,0.323243,0.339061,1.222736,0.31463,0.0,-0.466499,-0.310278,-0.323212,1.226825,-0.801543,0.0,-0.093189,-0.609799,0.29243,-0.291751,-1.9548,-0.569273,-0.582699,-0.115977,0.264426,-1.9548,0.341946
0.886459,-1.854536,0.400284,0.044951,-0.047134,-0.595184,0.800945,-1.246987,0.410136,0.307418,1.446515,0.247238,0.0,-0.501944,-0.297284,-0.314684,1.271359,-0.822156,0.0,-0.053541,-0.561879,0.320748,-0.333374,-1.9548,-0.68918,-0.480009,-0.222129,0.205605,-1.9548,0.297181
0.886127,-1.855158,0.395683,0.045104,-0.037766,-0.611861,0.788774,-1.387834,0.512769,0.268032,1.662535,0.183162,0.0,-0.539489,-0.274206,-0.288654,1.302802,-0.834727,0.0,-0.008204,-0.472095,0.359331,-0.350559,-1.9548,-0.699524,-0.344921,-0.314709,0.160411,-1.9548,0.23594
0.88631,-1.856055,0.393533,0.045314,-0.0261,-0.630413,0.774497,-1.505586,0.597258,0.193564,1.850846,0.129982,0.0,-0.576016,-0.244006,-0.261422,1.317008,-0.83451,0.0,0.023562,-0.31122,0.409919,-0.326593,-1.9548,-0.564456,-0.174802,-0.379779,0.113709,-1.9548,0.192839
0.887434,-1.857605,0.393888,0.042175,-0.014906,-0.649694,0.758878,-1.563744,0.653694,0.116964,1.988447,0.063543,0.0,-0.597799,-0.20825,-0.238994,1.313598,-0.825826,0.0,0.04695,-0.085459,0.446392,-0.254233,-1.9548,-0.429819,0.009338,-0.397837,0.072407,-1.9548,0.219881
0.890414,-1.858503,0.396217,0.039278,-0.003762,-0.665877,0.745017,-1.556219,0.679948,0.088581,2.074041,0.002407,0.0,-0.608902,-0.174445,-0.220657,1.287061,-0.804316,0.0,0.060559,0.176268,0.441468,-0.152859,-1.9548,-0.320424,0.189136,-0.378804,0.043562,-1.9548,0.263299
0.89512,-1.855975,0.401584,0.03755,0.00477,-0.674649,0.737168,-1.467347,0.652228,0.137621,2.086,-0.033674,0.0,-0.610714,-0.153694,-0.212015,1.243181,-0.77226,0.0,0.053911,0.373838,0.36528,-0.059945,-1.872626,-0.277131,0.308857,-0.329224,0.02733,-1.904228,0.352663
0.902537,-1.851761,0.408438,0.039565,0.011431,-0.67993,0.73212,-1.321496,0.560855,0.236498,2.024003,-0.029596,0.0,-0.615126,-0.147627,-0.203367,1.190202,-0.729149,0.0,0.043995,0.52871,0.258664,0.049969,-1.816615,-0.295434,0.414502,-0.274681,-0.019533,-1.850626,0.383514
0.914115,-1.848146,0.415598,0.042178,0.014722,-0.688424,0.723931,-1.148324,0.398537,0.317684,1.884101,0.010734,0.0,-0.614415,-0.145923,-0.182788,1.133988,-0.685993,0.0,0.047862,0.656211,0.147524,0.144656,-1.799852,-0.348809,0.519181,-0.208593,-0.071983,-1.78664,0.365802
0.925904,-1.846795,0.422431,0.045272,0.016384,-0.701132,0.711404,-0.96242,0.194139,0.281401,1.660261,0.085445,0.0,-0.611587,-0.143073,-0.1506,1.078131,-0.645766,0.0,0.057613,0.748229,0.055409,0.211368,-1.79296,-0.326423,0.609082,-0.157979,-0.108973,-1.746186,0.407158
0.934891,-1.848776,0.428278,0.045723,0.014838,-0.719798,0.692517,-0.730214,-0.005643,0.129251,1.371921,0.031839,0.0,-0.601854,-0.132143,-0.106685,1.026961,-0.61218,0.0,0.078769,0.814019,-0.009022,0.249956,-1.812054,-0.278357,0.675865,-0.137816,-0.141104,-1.729798,0.490356
0.9395,-1.849036,0.429183,0.044088,0.01487,-0.745551,0.664822,-0.527419,-0.041799,0.01675,1.199474,-0.381866,0.0,-0.613147,-0.104974,-0.047,1.008014,-0.581431,0.0,0.111969,0.844457,-0.037164,0.265545,-1.832166,-0.261701,0.707756,-0.154739,-0.170065,-1.729544,0.520359
0.939611,-1.846721,0.428555,0.038857,0.017301,-0.762373,0.645738,-0.409001,0.029341,0.079247,1.060293,-0.592535,0.0,-0.633802,-0.081777,-0.023597,1.01775,-0.554045,0.0,0.110639,0.829209,-0.039331,0.264517,-1.871632,-0.291905,0.684016,-0.184224,-0.188423,-1.726308,0.498279
0.941505,-1.842889,0.42717,0.03146,0.022378,-0.769563,0.637403,-0.360044,0.074414,0.1741,0.998187,-0.673476,0.0,-0.675698,-0.078909,-0.043914,1.066612,-0.500026,0.0,0.078281,0.751473,0.005698,0.254961,-1.912089,-0.357829,0.603517,-0.201576,-0.226918,-1.716308,0.424883
0.944347,-1.837544,0.424551,0.020324,0.027883,-0.770786,0.636159,-0.378378,0.088726,0.151618,1.031584,-0.693707,0.0,-0.739064,-0.07996,-0.079579,1.154883,-0.386464,0.0,0.027236,0.618445,0.088125,0.232367,-1.938553,-0.324041,0.494914,-0.191949,-0.304903,-1.72428,0.389364
0.94789,-1.83109,0.420705,0.010413,0.033763,-0.768748,0.638575,-0.416093,0.106622,0.138855,1.091829,-0.729057,0.0,-0.847712,-0.097012,-0.153179,1.28349,-0.191116,0.0,-0.019588,0.412611,0.203551,0.198007,-1.954107,-0.310727,0.34073,-0.183621,-0.375386,-1.759815,0.352807
0.951746,-1.824226,0.417383,0.001531,0.035182,-0.760835,0.647989,-0.443792,0.127696,0.14356,1.142308,-0.750791,0.0,-0.979335,-0.195525,-0.288678,1.441214,0.010651,0.0,-0.084497,0.126536,0.28754,0.165282,-1.9548,-0.311567,0.165963,-0.201588,-0.401933,-1.849421,0.327373
0.958626,-1.81983,0.41148,-0.007174,0.030143,-0.763075,0.645567,-0.452393,0.148572,0.173129,1.19801,-0.772364,0.0,-1.091603,-0.334166,-0.35557,1.618059,0.070077,0.0,-0.121618,-0.201576,0.325448,0.131331,-1.9548,-0.265851,-0.024904,-0.258426,-0.365695,-1.954798,0.306171
0.9676,-1.817621,0.40512,-0.018457,0.022036,-0.775072,0.631219,-0.427119,0.162591,0.211665,1.230562,-0.796022,0.0,-1.183065,-0.429212,-0.309096,1.781998,0.038269,0.0,-0.125553,-0.526689,0.322443,0.072042,-1.9548,-0.319783,-0.292141,-0.329503,-0.267479,-1.9548,0.275992
0.974426,-1.818446,0.400866,-0.031896,0.015113,-0.786974,0.615976,-0.379647,0.165396,0.232943,1.229207,-0.813927,0.0,-1.254012,-0.491673,-0.242619,1.900149,0.028435,0.0,-0.122082,-0.787136,0.28941,-0.001963,-1.9548,-0.408881,-0.531881,-0.35635,-0.14774,-1.9548,0.284609
0.979461,-1.821033,0.400753,-0.044986,0.008259,-0.798038,0.600869,-0.326597,0.163407,0.250328,1.209338,-0.818043,0.0,-1.278251,-0.536302,-0.205008,1.928399,0.046412,0.0,-0.116339,-0.943402,0.243343,-0.053315,-1.9548,-0.428313,-0.721082,-0.343749,-0.043943,-1.9548,0.290613
0.982363,-1.824835,0.404211,-0.057808,-0.001595,-0.810513,0.582858,-0.260252,0.157445,0.279681,1.172418,-0.811625,0.0,-1.242388,-0.549724,-0.224993,1.84987,0.039277,0.0,-0.111266,-1.014461,0.207647,-0.071584,-1.9548,-0.349275,-0.848297,-0.30935,0.039648,-1.9548,0.232159
0.982785,-1.826155,0.410085,-0.070817,-0.008592,-0.823022,0.563513,-0.201136,0.158129,0.309789,1.129807,-0.789897,0.0,-1.140507,-0.500028,-0.331618,1.661969,-0.012798,0.0,-0.116932,-1.04066,0.198733,-0.087631,-1.9548,-0.221073,-0.93883,-0.260006,0.097115,-1.9548,0.146882
0.982067,-1.8263,0.417481,-0.085965,-0.012807,-0.836087,0.541668,-0.14081,0.16528,0.346551,1.081474,-0.764819,0.0,-0.991271,-0.391369,-0.429904,1.364385,0.063768,0.0,-0.119627,-1.057903,0.204012,-0.124057,-1.946976,-0.109254,-0.999357,-0.227018,0.170166,-1.9548,0.096808
0.983139,-1.82429,0.424328,-0.098177,-0.009072,-0.846568,0.523069,-0.112105,0.186054,0.377361,1.043677,-0.734869,0.0,-0.816673,-0.313163,-0.578792,1.016909,0.279624,0.0,-0.114107,-1.137217,0.206162,-0.217959,-1.874484,-0.028866,-1.06545,-0.239339,0.263639,-1.9548,0.071123
0.983613,-1.820691,0.428527,-0.11073,0.000145,-0.850042,0.514944,-0.109125,0.222294,0.390242,1.034292,-0.716541,0.0,-0.661135,-0.208707,-0.647371,0.707315,0.331696,0.0,-0.114462,-1.219096,0.20896,-0.348532,-1.826386,0.018191,-1.134806,-0.282476,0.366179,-1.9548,0.071369
0.984326,-1.817381,0.428909,-0.120628,0.015338,-0.843203,0.523662,-0.133397,0.263539,0.365461,1.04583,-0.714251,0.0,-0.547225,-0.13663,-0.635382,0.550287,0.317926,0.0,-0.13754,-1.284627,0.200232,-0.434993,-1.77726,0.110572,-1.18314,-0.320095,0.283978,-1.9548,0.052492
0.982571,-1.816515,0.423946,-0.128332,0.021765,-0.836537,0.532225,-0.154411,0.286516,0.337392,1.091847,-0.732872,0.0,-0.476179,-0.054557,-0.399884,0.493241,0.177906,0.0,-0.138677,-1.351989,0.172081,-0.458532,-1.7523,0.084986,-1.20686,-0.375501,0.290255,-1.9548,0.048352
0.982116,-1.815328,0.417777,-0.128885,0.026007,-0.836398,0.532119,-0.179,0.303245,0.335823,1.138064,-0.751717,0.0,-0.462185,-0.021826,-0.366376,0.476683,0.057144,0.0,-0.128944,-1.391973,0.193528,-0.444874,-1.776964,0.025506,-1.247927,-0.416473,0.32412,-1.9548,0.040555
0.983902,-1.814999,0.414266,-0.130319,0.026688,-0.836483,0.531603,-0.186255,0.307137,0.339317,1.165815,-0.763645,0.0,-0.474142,-0.025899,-0.371641,0.500841,0.050535,0.0,-0.126931,-1.398156,0.235314,-0.442569,-1.80977,-0.05674,-1.262349,-0.444567,0.361609,-1.9548,0.056003
0.985319,-1.814079,0.407695,-0.122306,0.02331,-0.846286,0.517974,-0.224894,0.31421,0.365315,1.238172,-0.790896,0.0,-0.598429,-0.076539,-0.363644,0.675376,0.063745,0.0,-0.099939,-1.345626,0.33596,-0.416564,-1.934483,-0.240108,-1.291056,-0.469792,0.357407,-1.9548,0.061829
0.986387,-1.813476,0.399438,-0.111753,0.019975,-0.851073,0.512628,-0.252131,0.306132,0.377168,1.282228,-0.823354,0.0,-0.758908,-0.151976,-0.426912,0.89934,0.123667,0.0,-0.074325,-1.375499,0.381293,-0.378934,-1.9548,-0.456493,-1.301709,-0.523118,0.305815,-1.9548,0.051312
0.987462,-1.813829,0.393576,-0.102154,0.016878,-0.851009,0.514843,-0.266732,0.289949,0.380132,1.306689,-0.840641,0.0,-0.878688,-0.21616,-0.443433,1.102842,0.1326,0.0,-0.067648,-1.408017,0.435688,-0.334179,-1.9548,-0.536264,-1.30158,-0.59131,0.264325,-1.9548,0.052891
0.990849,-1.813502,0.389528,-0.089851,0.021636,-0.846511,0.524288,-0.307597,0.281307,0.365983,1.333098,-0.849906,0.0,-1.006862,-0.294435,-0.409196,1.341936,0.093506,0.0,-0.076564,-1.454292,0.500961,-0.300155,-1.9548,-0.552863,-1.328478,-0.691781,0.203219,-1.9548,0.123412
0.995805,-1.813097,0.389585,-0.077631,0.027213,-0.841242,0.534364,-0.351639,0.268144,0.345796,1.346725,-0.851818,0.0,-1.116385,-0.385682,-0.3535,1.582139,0.025497,0.0,-0.087644,-1.482388,0.583528,-0.309508,-1.9548,-0.633461,-1.341146,-0.811832,0.164333,-1.9548,0.298901
1.000929,-1.811883,0.393257,-0.063375,0.030763,-0.835871,0.544387,-0.3939,0.244915,0.32545,1.344613,-0.849252,0.0,-1.220619,-0.448362,-0.260578,1.797548,-0.029043,0.0,-0.103749,-1.476102,0.676271,-0.327673,-1.9548,-0.761155,-1.310896,-0.924087,0.130951,-1.9548,0.430087
1.005399,-1.81033,0.401747,-0.044784,0.030247,-0.831131,0.553444,-0.430825,0.208159,0.313099,1.324163,-0.835547,0.0,-1.309884,-0.453437,-0.162329,1.956056,-0.045126,0.0,-0.132354,-1.392201,0.813546,-0.278498,-1.9548,-0.823192,-1.24179,-1.032603,0.056738,-1.9548,0.516978
1.007457,-1.810459,0.412317,-0.022688,0.029887,-0.830616,0.555581,-0.460639,0.168272,0.314417,1.283861,-0.808835,0.0,-1.383308,-0.41643,-0.082685,2.058335,-0.029294,0.0,-0.167146,-1.203236,1.056855,-0.074505,-1.9548,-0.787699,-1.104644,-1.165546,-0.101505,-1.9548,0.54211
0.999746,-1.80962,0.416679,-0.012535,0.074223,-0.83957,0.538011,-0.523914,0.225596,0.307236,1.233088,-0.766849,0.0,-1.438374,-0.317908,-0.117744,2.0944,-0.007816,0.0,-0.239899,-0.411662,1.730616,0.893789,-1.9548,-0.396502,-0.903099,-1.231962,-0.381278,-1.9548,0.410881
1.001038,-1.803653,0.416027,-0.012333,0.09972,-0.846618,0.522629,-0.56326,0.268531,0.297078,1.197483,-0.728954,0.0,-1.395405,-0.231449,-0.191623,2.013261,0.002827,0.0,-0.157175,0.015912,2.166403,1.241653,-1.555138,-0.391833,-0.68293,-1.407367,-0.532039,-1.761194,0.359008
1.007308,-1.797557,0.416926,-0.001926,0.108927,-0.85025,0.514982,-0.591603,0.263403,0.299985,1.149848,-0.68791,0.0,-1.323564,-0.141146,-0.229616,1.833428,0.066187,0.0,-0.095677,0.142805,2.504358,1.119472,-1.078372,-0.299983,-0.534852,-1.611974,-0.545814,-1.448177,0.2272
1.013591,-1.790122,0.420713,0.008557,0.118372,-0.850749,0.511997,-0.616853,0.257644,0.302367,1.092799,-0.649103,0.0,-1.221535,-0.052209,-0.257638,1.576737,0.208573,0.0,-0.068059,0.270733,2.789906,0.890796,-0.646434,-0.017147,-0.412201,-1.754258,-0.56999,-1.240541,0.207153
1.016939,-1.783379,0.425654,0.017197,0.128407,-0.849718,0.511072,-0.646968,0.261009,0.303354,1.057939,-0.622355,0.0,-1.106651,0.010279,-0.294938,1.312863,0.394188,0.0,-0.070888,0.359772,2.895343,0.767143,-0.428179,0.048375,-0.38158,-1.776758,-0.577517,-1.170376,0.144792
1.018048,-1.778159,0.427542,0.022476,0.135615,-0.841854,0.521906,-0.6753,0.257396,0.29076,1.043842,-0.596211,0.0,-0.987209,0.066765,-0.296561,1.140186,0.224309,0.0,-0.102266,0.378906,2.913071,0.774057,-0.385555,0.126622,-0.394403,-1.748261,-0.571307,-1.194083,0.146236
1.017965,-1.774514,0.423101,0.02895,0.134067,-0.836018,0.531283,-0.706044,0.249453,0.290825,1.062217,-0.582272,0.0,-0.898272,0.095539,-0.239568,1.054793,-0.104803,0.0,-0.125028,0.354643,2.891079,0.839193,-0.449694,0.150078,-0.367523,-1.774203,-0.590598,-1.208579,0.129059
1.018894,-1.772033,0.421091,0.031041,0.132248,-0.840772,0.52407,-0.724266,0.259783,0.311046,1.083512,-0.576848,0.0,-0.863218,0.109489,-0.210444,1.023983,-0.267391,0.0,-0.110623,0.30968,2.789258,0.972991,-0.620101,0.126955,-0.419027,-1.696612,-0.60133,-1.302874,0.097477
1.016069,-1.769998,0.41807,0.033058,0.127967,-0.852213,0.506226,-0.740129,0.284137,0.344222,1.125801,-0.589103,0.0,-0.884353,0.127853,-0.19862,1.074662,-0.329236,0.0,-0.100227,0.223667,2.552166,1.16801,-0.913723,0.095174,-0.527225,-1.563038,-0.584953,-1.524846,0.114067
1.015334,-1.767666,0.416729,0.035364,0.12339,-0.866713,0.482009,-0.754935,0.314496,0.383919,1.17389,-0.605691,0.0,-0.926753,0.091335,-0.28663,1.219676,-0.325395,0.0,-0.107514,0.126473,2.263334,1.289139,-1.236852,0.118175,-0.66232,-1.3757,-0.523446,-1.807788,0.172525
